atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
32,0,single,2,2.2,七夕青鸟,130,7,M-B,M-3,altaria,0,0,32
0,0,single,32,2.0,七夕青鸟,130,8,M-B,M-3,altaria,0,32,2
0,7,single,31,1.8,七夕青鸟,130,9,M-B,M-3,altaria,20,8,0
0,0,single,32,1.7,七夕青鸟,130,10,M-B,M-3,altaria,2,32,0
32,0,single,2,40.7,狙射树枭（洗翠）,131,1,M-B,M-3,decidueye-hisui,0,0,32
32,2,single,32,9.5,狙射树枭（洗翠）,131,2,M-B,M-3,decidueye-hisui,0,0,0
32,2,single,0,5.5,狙射树枭（洗翠）,131,3,M-B,M-3,decidueye-hisui,0,0,32
32,0,single,32,4.0,狙射树枭（洗翠）,131,4,M-B,M-3,decidueye-hisui,0,0,2
32,0,single,32,3.3,狙射树枭（洗翠）,131,5,M-B,M-3,decidueye-hisui,0,2,0
32,0,single,0,3.1,狙射树枭（洗翠）,131,6,M-B,M-3,decidueye-hisui,0,2,32
32,0,single,0,1.7,狙射树枭（洗翠）,131,7,M-B,M-3,decidueye-hisui,0,0,32
32,32,single,2,1.2,狙射树枭（洗翠）,131,8,M-B,M-3,decidueye-hisui,0,0,0
32,2,single,0,1.1,狙射树枭（洗翠）,131,9,M-B,M-3,decidueye-hisui,0,32,0
18,12,single,28,1.0,狙射树枭（洗翠）,131,10,M-B,M-3,decidueye-hisui,0,0,8
0,0,single,2,14.7,冰伊布,132,1,M-B,M-3,glaceon,32,0,32
0,1,single,1,10.2,冰伊布,132,2,M-B,M-3,glaceon,32,0,32
0,0,single,32,5.4,冰伊布,132,3,M-B,M-3,glaceon,32,0,2
0,2,single,32,5.1,冰伊布,132,4,M-B,M-3,glaceon,32,0,0
0,0,single,32,3.7,冰伊布,132,5,M-B,M-3,glaceon,32,2,0
0,0,single,29,3.1,冰伊布,132,6,M-B,M-3,glaceon,30,0,7
0,0,single,31,2.9,冰伊布,132,7,M-B,M-3,glaceon,32,0,3
2,0,single,0,2.1,冰伊布,132,8,M-B,M-3,glaceon,32,0,32
0,0,single,1,1.9,冰伊布,132,9,M-B,M-3,glaceon,32,1,32
0,0,single,0,1.8,冰伊布,132,10,M-B,M-3,glaceon,32,2,32
0,32,single,32,25.7,钥圈儿,133,1,M-B,M-3,klefki,0,2,0
0,2,single,32,6.0,钥圈儿,133,2,M-B,M-3,klefki,0,32,0
0,32,single,2,5.4,钥圈儿,133,3,M-B,M-3,klefki,0,32,0
0,21,single,32,2.8,钥圈儿,133,4,M-B,M-3,klefki,0,13,0
0,0,single,32,2.8,钥圈儿,133,5,M-B,M-3,klefki,32,2,0
0,2,single,32,2.7,钥圈儿,133,6,M-B,M-3,klefki,32,0,0
0,19,single,32,2.1,钥圈儿,133,7,M-B,M-3,klefki,0,15,0
0,9,single,32,1.8,钥圈儿,133,8,M-B,M-3,klefki,0,25,0
0,2,single,0,1.5,钥圈儿,133,9,M-B,M-3,klefki,32,32,0
0,32,single,32,1.4,钥圈儿,133,10,M-B,M-3,klefki,2,0,0
32,0,single,32,35.5,大钢蛇,134,1,M-B,M-3,steelix,0,0,2
0,32,single,32,10.1,大钢蛇,134,2,M-B,M-3,steelix,0,2,0
32,2,single,32,6.6,大钢蛇,134,3,M-B,M-3,steelix,0,0,0
2,32,single,32,6.4,大钢蛇,134,4,M-B,M-3,steelix,0,0,0
32,0,single,32,6.3,大钢蛇,134,5,M-B,M-3,steelix,0,2,0
32,32,single,2,4.2,大钢蛇,134,6,M-B,M-3,steelix,0,0,0
0,2,single,32,3.4,大钢蛇,134,7,M-B,M-3,steelix,0,32,0
0,32,single,32,2.4,大钢蛇,134,8,M-B,M-3,steelix,0,0,2
0,32,single,32,1.6,大钢蛇,134,9,M-B,M-3,steelix,0,0,0
2,0,single,32,1.6,大钢蛇,134,10,M-B,M-3,steelix,0,32,0
32,1,single,1,37.8,凯罗斯,135,1,M-B,M-3,pinsir,0,0,32
32,0,single,2,24.5,凯罗斯,135,2,M-B,M-3,pinsir,0,0,32
32,0,single,1,8.0,凯罗斯,135,3,M-B,M-3,pinsir,0,1,32
32,2,single,0,6.7,凯罗斯,135,4,M-B,M-3,pinsir,0,0,32
32,0,single,0,3.5,凯罗斯,135,5,M-B,M-3,pinsir,0,2,32
32,0,single,0,2.1,凯罗斯,135,6,M-B,M-3,pinsir,0,0,32
32,1,single,3,1.1,凯罗斯,135,7,M-B,M-3,pinsir,0,0,30
32,1,single,0,0.9,凯罗斯,135,8,M-B,M-3,pinsir,0,1,32
32,0,single,32,0.9,凯罗斯,135,9,M-B,M-3,pinsir,0,0,2
32,0,single,4,0.8,凯罗斯,135,10,M-B,M-3,pinsir,0,0,30
0,32,single,32,29.8,重泥挽马,136,1,M-B,M-3,mudsdale,0,2,0
2,32,single,32,10.0,重泥挽马,136,2,M-B,M-3,mudsdale,0,0,0
0,2,single,32,6.5,重泥挽马,136,3,M-B,M-3,mudsdale,0,32,0
0,32,single,32,5.3,重泥挽马,136,4,M-B,M-3,mudsdale,0,0,0
0,32,single,2,3.9,重泥挽马,136,5,M-B,M-3,mudsdale,0,32,0
2,0,single,32,3.0,重泥挽马,136,6,M-B,M-3,mudsdale,0,32,0
0,20,single,32,2.8,重泥挽马,136,7,M-B,M-3,mudsdale,0,14,0
0,32,single,32,2.3,重泥挽马,136,8,M-B,M-3,mudsdale,0,0,2
32,2,single,32,2.1,重泥挽马,136,9,M-B,M-3,mudsdale,0,0,0
32,0,single,32,2.1,重泥挽马,136,10,M-B,M-3,mudsdale,0,2,0
32,0,single,2,54.5,鬃岩狼人（黄昏的样子）,137,1,M-B,M-3,lycanroc-dusk,0,0,32
32,2,single,0,8.7,鬃岩狼人（黄昏的样子）,137,2,M-B,M-3,lycanroc-dusk,0,0,32
32,1,single,1,8.2,鬃岩狼人（黄昏的样子）,137,3,M-B,M-3,lycanroc-dusk,0,0,32
32,0,single,0,6.3,鬃岩狼人（黄昏的样子）,137,4,M-B,M-3,lycanroc-dusk,0,2,32
32,0,single,0,5.1,鬃岩狼人（黄昏的样子）,137,5,M-B,M-3,lycanroc-dusk,0,0,32
32,0,single,1,4.1,鬃岩狼人（黄昏的样子）,137,6,M-B,M-3,lycanroc-dusk,0,1,32
32,0,single,1,2.8,鬃岩狼人（黄昏的样子）,137,7,M-B,M-3,lycanroc-dusk,0,0,32
32,1,single,0,1.8,鬃岩狼人（黄昏的样子）,137,8,M-B,M-3,lycanroc-dusk,0,1,32
32,0,single,32,0.7,鬃岩狼人（黄昏的样子）,137,9,M-B,M-3,lycanroc-dusk,0,0,2
32,2,single,32,0.4,鬃岩狼人（黄昏的样子）,137,10,M-B,M-3,lycanroc-dusk,0,0,0
32,0,single,2,30.4,土台龟,138,1,M-B,M-3,torterra,0,0,32
32,1,single,1,7.2,土台龟,138,2,M-B,M-3,torterra,0,0,32
0,32,single,32,4.6,土台龟,138,3,M-B,M-3,torterra,0,2,0
32,0,single,0,3.8,土台龟,138,4,M-B,M-3,torterra,0,2,32
32,2,single,0,3.6,土台龟,138,5,M-B,M-3,torterra,0,0,32
32,0,single,1,3.3,土台龟,138,6,M-B,M-3,torterra,0,1,32
32,0,single,0,1.6,土台龟,138,7,M-B,M-3,torterra,0,0,32
32,2,single,32,1.5,土台龟,138,8,M-B,M-3,torterra,0,0,0
0,2,single,32,1.5,土台龟,138,9,M-B,M-3,torterra,0,32,0
32,0,single,32,1.4,土台龟,138,10,M-B,M-3,torterra,0,2,0
32,0,single,2,36.5,流氓鳄,139,1,M-B,M-3,krookodile,0,0,32
32,1,single,1,13.4,流氓鳄,139,2,M-B,M-3,krookodile,0,0,32
32,2,single,0,7.6,流氓鳄,139,3,M-B,M-3,krookodile,0,0,32
32,0,single,0,6.5,流氓鳄,139,4,M-B,M-3,krookodile,0,2,32
32,0,single,1,4.0,流氓鳄,139,5,M-B,M-3,krookodile,0,1,32
32,0,single,0,1.8,流氓鳄,139,6,M-B,M-3,krookodile,0,0,32
32,0,single,32,1.7,流氓鳄,139,7,M-B,M-3,krookodile,0,0,2
32,2,single,32,1.5,流氓鳄,139,8,M-B,M-3,krookodile,0,0,0
0,2,single,32,1.2,流氓鳄,139,9,M-B,M-3,krookodile,0,32,0
32,0,single,32,1.2,流氓鳄,139,10,M-B,M-3,krookodile,0,2,0
32,2,single,32,12.0,乌贼王,140,1,M-B,M-3,malamar,0,0,0
0,2,single,32,10.4,乌贼王,140,2,M-B,M-3,malamar,0,32,0
0,32,single,32,6.4,乌贼王,140,3,M-B,M-3,malamar,0,2,0
32,0,single,32,5.5,乌贼王,140,4,M-B,M-3,malamar,0,2,0
2,32,single,32,3.9,乌贼王,140,5,M-B,M-3,malamar,0,0,0
32,0,single,2,3.7,乌贼王,140,6,M-B,M-3,malamar,0,0,32
32,0,single,32,3.0,乌贼王,140,7,M-B,M-3,malamar,0,0,2
32,32,single,2,2.3,乌贼王,140,8,M-B,M-3,malamar,0,0,0
0,0,single,32,2.1,乌贼王,140,9,M-B,M-3,malamar,0,32,2
0,4,single,32,1.8,乌贼王,140,10,M-B,M-3,malamar,0,0,30
0,0,single,2,48.7,焰后蜥,141,1,M-B,M-3,salazzle,32,0,32
0,0,single,0,6.7,焰后蜥,141,2,M-B,M-3,salazzle,32,2,32
0,2,single,0,6.3,焰后蜥,141,3,M-B,M-3,salazzle,32,0,32
0,2,single,32,4.4,焰后蜥,141,4,M-B,M-3,salazzle,0,0,32
0,0,single,0,4.0,焰后蜥,141,5,M-B,M-3,salazzle,32,0,32
0,0,single,32,2.9,焰后蜥,141,6,M-B,M-3,salazzle,0,2,32
0,0,single,32,2.6,焰后蜥,141,7,M-B,M-3,salazzle,2,0,32
0,1,single,32,1.7,焰后蜥,141,8,M-B,M-3,salazzle,0,1,32
0,32,single,2,1.6,焰后蜥,141,9,M-B,M-3,salazzle,0,0,32
0,1,single,0,1.2,焰后蜥,141,10,M-B,M-3,salazzle,32,1,32
32,0,single,2,53.7,摔角鹰人,142,1,M-B,M-3,hawlucha,0,0,32
32,2,single,0,5.6,摔角鹰人,142,2,M-B,M-3,hawlucha,0,0,32
32,0,single,0,3.7,摔角鹰人,142,3,M-B,M-3,hawlucha,0,0,32
32,0,single,0,3.5,摔角鹰人,142,4,M-B,M-3,hawlucha,0,2,32
18,8,single,27,2.1,摔角鹰人,142,5,M-B,M-3,hawlucha,0,0,13
0,2,single,32,1.8,摔角鹰人,142,6,M-B,M-3,hawlucha,0,0,32
32,0,single,32,1.6,摔角鹰人,142,7,M-B,M-3,hawlucha,0,0,2
32,0,single,27,1.3,摔角鹰人,142,8,M-B,M-3,hawlucha,0,0,7
2,0,single,32,1.1,摔角鹰人,142,9,M-B,M-3,hawlucha,0,0,32
0,0,single,32,1.0,摔角鹰人,142,10,M-B,M-3,hawlucha,0,2,32
32,2,single,32,36.3,好胜毛蟹,143,1,M-B,M-3,crabominable,0,0,0
32,0,single,32,18.6,好胜毛蟹,143,2,M-B,M-3,crabominable,0,2,0
32,1,single,32,4.6,好胜毛蟹,143,3,M-B,M-3,crabominable,0,1,0
32,3,single,31,4.1,好胜毛蟹,143,4,M-B,M-3,crabominable,0,0,0
32,32,single,2,3.0,好胜毛蟹,143,5,M-B,M-3,crabominable,0,0,0
32,2,single,31,2.3,好胜毛蟹,143,6,M-B,M-3,crabominable,0,1,0
32,2,single,0,2.3,好胜毛蟹,143,7,M-B,M-3,crabominable,0,32,0
32,0,single,31,2.1,好胜毛蟹,143,8,M-B,M-3,crabominable,0,3,0
32,0,single,32,1.8,好胜毛蟹,143,9,M-B,M-3,crabominable,0,0,0
32,0,single,32,1.7,好胜毛蟹,143,10,M-B,M-3,crabominable,0,0,2
32,0,single,2,61.6,大针蜂,144,1,M-B,M-3,beedrill,0,0,32
32,0,single,0,8.3,大针蜂,144,2,M-B,M-3,beedrill,0,2,32
32,1,single,1,6.9,大针蜂,144,3,M-B,M-3,beedrill,0,0,32
32,2,single,0,5.7,大针蜂,144,4,M-B,M-3,beedrill,0,0,32
32,0,single,1,3.6,大针蜂,144,5,M-B,M-3,beedrill,0,1,32
32,0,single,0,2.8,大针蜂,144,6,M-B,M-3,beedrill,0,0,32
32,0,single,3,1.3,大针蜂,144,7,M-B,M-3,beedrill,0,0,31
32,5,single,1,0.9,大针蜂,144,8,M-B,M-3,beedrill,0,0,28
32,2,single,1,0.9,大针蜂,144,9,M-B,M-3,beedrill,0,0,31
18,0,single,2,0.7,大针蜂,144,10,M-B,M-3,beedrill,0,14,32
0,32,single,32,19.2,风铃铃,145,1,M-B,M-3,chimecho,0,2,0
0,32,single,32,4.9,风铃铃,145,2,M-B,M-3,chimecho,0,0,2
0,32,single,32,3.9,风铃铃,145,3,M-B,M-3,chimecho,2,0,0
0,2,single,32,3.9,风铃铃,145,4,M-B,M-3,chimecho,32,0,0
0,32,single,2,3.3,风铃铃,145,5,M-B,M-3,chimecho,0,32,0
0,2,single,32,2.6,风铃铃,145,6,M-B,M-3,chimecho,0,32,0
0,9,single,32,2.0,风铃铃,145,7,M-B,M-3,chimecho,16,4,5
0,32,single,31,1.7,风铃铃,145,8,M-B,M-3,chimecho,0,3,0
0,32,single,31,1.7,风铃铃,145,9,M-B,M-3,chimecho,0,2,1
0,0,single,32,1.6,风铃铃,145,10,M-B,M-3,chimecho,32,0,2
0,2,single,32,22.7,盐石巨灵,146,1,M-B,M-3,garganacl,0,32,0
0,32,single,32,21.9,盐石巨灵,146,2,M-B,M-3,garganacl,0,2,0
0,32,single,2,4.7,盐石巨灵,146,3,M-B,M-3,garganacl,0,32,0
0,32,single,32,3.0,盐石巨灵,146,4,M-B,M-3,garganacl,0,0,0
0,20,single,32,3.0,盐石巨灵,146,5,M-B,M-3,garganacl,0,14,0
32,32,single,0,2.8,盐石巨灵,146,6,M-B,M-3,garganacl,0,0,2
2,32,single,32,2.5,盐石巨灵,146,7,M-B,M-3,garganacl,0,0,0
0,32,single,32,2.1,盐石巨灵,146,8,M-B,M-3,garganacl,0,0,2
32,32,single,2,2.0,盐石巨灵,146,9,M-B,M-3,garganacl,0,0,0
0,0,single,32,1.9,盐石巨灵,146,10,M-B,M-3,garganacl,0,32,0
0,0,single,2,37.4,雷伊布,147,1,M-B,M-3,jolteon,32,0,32
0,0,single,0,13.2,雷伊布,147,2,M-B,M-3,jolteon,32,2,32
0,2,single,0,11.2,雷伊布,147,3,M-B,M-3,jolteon,32,0,32
0,0,single,1,7.5,雷伊布,147,4,M-B,M-3,jolteon,32,1,32
0,1,single,1,5.9,雷伊布,147,5,M-B,M-3,jolteon,32,0,32
0,0,single,0,2.9,雷伊布,147,6,M-B,M-3,jolteon,32,0,32
0,0,single,0,1.5,雷伊布,147,7,M-B,M-3,jolteon,32,32,2
0,0,single,1,1.2,雷伊布,147,8,M-B,M-3,jolteon,32,0,32
0,0,single,32,0.8,雷伊布,147,9,M-B,M-3,jolteon,32,0,2
2,0,single,0,0.7,雷伊布,147,10,M-B,M-3,jolteon,32,0,32
0,32,single,32,21.4,花岩怪,148,1,M-B,M-3,spiritomb,0,2,0
0,13,single,31,8.0,花岩怪,148,2,M-B,M-3,spiritomb,0,22,0
0,2,single,32,7.5,花岩怪,148,3,M-B,M-3,spiritomb,0,32,0
0,32,single,2,6.2,花岩怪,148,4,M-B,M-3,spiritomb,0,32,0
0,12,single,32,4.1,花岩怪,148,5,M-B,M-3,spiritomb,0,22,0
0,11,single,31,3.0,花岩怪,148,6,M-B,M-3,spiritomb,0,24,0
0,32,single,32,2.0,花岩怪,148,7,M-B,M-3,spiritomb,0,0,0
32,2,single,32,2.0,花岩怪,148,8,M-B,M-3,spiritomb,0,0,0
0,22,single,32,1.8,花岩怪,148,9,M-B,M-3,spiritomb,0,12,0
32,2,single,0,1.8,花岩怪,148,10,M-B,M-3,spiritomb,0,32,0
0,0,single,32,11.7,黏美龙,149,1,M-B,M-3,goodra,32,2,0
0,0,single,32,6.7,黏美龙,149,2,M-B,M-3,goodra,32,0,2
0,2,single,32,6.5,黏美龙,149,3,M-B,M-3,goodra,0,32,0
0,0,single,32,6.4,黏美龙,149,4,M-B,M-3,goodra,2,32,0
0,2,single,32,5.4,黏美龙,149,5,M-B,M-3,goodra,32,0,0
0,0,single,2,4.3,黏美龙,149,6,M-B,M-3,goodra,32,32,0
0,32,single,32,4.2,黏美龙,149,7,M-B,M-3,goodra,0,2,0
0,0,single,0,2.9,黏美龙,149,8,M-B,M-3,goodra,32,32,2
0,32,single,32,2.1,黏美龙,149,9,M-B,M-3,goodra,2,0,0
0,0,single,2,1.7,黏美龙,149,10,M-B,M-3,goodra,32,0,32
0,0,single,2,20.3,胖甜妮,150,1,M-B,M-3,slurpuff,32,0,32
0,0,single,0,8.6,胖甜妮,150,2,M-B,M-3,slurpuff,32,0,32
0,0,single,0,4.2,胖甜妮,150,3,M-B,M-3,slurpuff,32,2,32
0,32,single,32,3.0,胖甜妮,150,4,M-B,M-3,slurpuff,0,2,0
2,0,single,0,2.6,胖甜妮,150,5,M-B,M-3,slurpuff,32,0,32
0,0,single,32,2.4,胖甜妮,150,6,M-B,M-3,slurpuff,0,23,11
0,2,single,32,2.3,胖甜妮,150,7,M-B,M-3,slurpuff,0,0,32
0,2,single,0,2.2,胖甜妮,150,8,M-B,M-3,slurpuff,32,0,32
0,0,single,32,2.0,胖甜妮,150,9,M-B,M-3,slurpuff,0,19,15
0,0,single,32,2.0,胖甜妮,150,10,M-B,M-3,slurpuff,2,0,32
32,0,single,2,34.6,阿利多斯,151,1,M-B,M-3,ariados,0,0,32
0,2,single,32,6.3,阿利多斯,151,2,M-B,M-3,ariados,0,0,32
32,2,single,0,5.6,阿利多斯,151,3,M-B,M-3,ariados,0,0,32
32,2,single,32,4.5,阿利多斯,151,4,M-B,M-3,ariados,0,0,0
32,0,single,0,3.0,阿利多斯,151,5,M-B,M-3,ariados,0,2,32
0,32,single,32,3.0,阿利多斯,151,6,M-B,M-3,ariados,0,2,0
32,0,single,32,2.9,阿利多斯,151,7,M-B,M-3,ariados,0,0,2
32,0,single,0,2.9,阿利多斯,151,8,M-B,M-3,ariados,0,0,32
0,0,single,32,1.9,阿利多斯,151,9,M-B,M-3,ariados,0,0,32
32,1,single,0,1.9,阿利多斯,151,10,M-B,M-3,ariados,0,1,32
0,0,single,2,38.4,音波龙,152,1,M-B,M-3,noivern,32,0,32
0,1,single,1,20.9,音波龙,152,2,M-B,M-3,noivern,32,0,32
0,2,single,0,8.4,音波龙,152,3,M-B,M-3,noivern,32,0,32
0,0,single,0,7.3,音波龙,152,4,M-B,M-3,noivern,32,2,32
0,0,single,1,3.9,音波龙,152,5,M-B,M-3,noivern,32,1,32
0,0,single,0,3.9,音波龙,152,6,M-B,M-3,noivern,32,0,32
0,0,single,0,1.6,音波龙,152,7,M-B,M-3,noivern,32,32,2
0,1,single,0,1.4,音波龙,152,8,M-B,M-3,noivern,32,1,32
0,0,single,1,1.4,音波龙,152,9,M-B,M-3,noivern,32,0,32
0,0,single,7,0.9,音波龙,152,10,M-B,M-3,noivern,32,0,27
32,0,single,32,38.5,怪力,153,1,M-B,M-3,machamp,0,0,2
32,2,single,32,16.0,怪力,153,2,M-B,M-3,machamp,0,0,0
32,0,single,2,10.8,怪力,153,3,M-B,M-3,machamp,0,0,32
32,0,single,32,6.4,怪力,153,4,M-B,M-3,machamp,0,2,0
32,2,single,0,1.4,怪力,153,5,M-B,M-3,machamp,0,0,32
32,0,single,0,1.4,怪力,153,6,M-B,M-3,machamp,0,0,32
32,32,single,2,1.4,怪力,153,7,M-B,M-3,machamp,0,0,0
26,15,single,15,1.4,怪力,153,8,M-B,M-3,machamp,0,10,0
32,0,single,2,1.2,怪力,153,9,M-B,M-3,machamp,0,32,0
32,0,single,32,1.1,怪力,153,10,M-B,M-3,machamp,0,0,0
0,0,single,2,15.5,杖尾鳞甲龙,154,1,M-B,M-3,kommo-o,32,0,32
32,0,single,2,7.6,杖尾鳞甲龙,154,2,M-B,M-3,kommo-o,0,0,32
0,0,single,0,3.9,杖尾鳞甲龙,154,3,M-B,M-3,kommo-o,32,2,32
0,0,single,32,3.7,杖尾鳞甲龙,154,4,M-B,M-3,kommo-o,32,0,2
0,2,single,0,2.5,杖尾鳞甲龙,154,5,M-B,M-3,kommo-o,32,0,32
0,1,single,1,1.7,杖尾鳞甲龙,154,6,M-B,M-3,kommo-o,32,0,32
0,0,single,1,1.6,杖尾鳞甲龙,154,7,M-B,M-3,kommo-o,32,1,32
0,0,single,32,1.5,杖尾鳞甲龙,154,8,M-B,M-3,kommo-o,32,2,0
0,32,single,2,1.4,杖尾鳞甲龙,154,9,M-B,M-3,kommo-o,32,0,0
0,32,single,0,1.4,杖尾鳞甲龙,154,10,M-B,M-3,kommo-o,32,0,2
0,0,single,2,35.8,大比鸟,155,1,M-B,M-3,pidgeot,32,0,32
0,1,single,1,18.6,大比鸟,155,2,M-B,M-3,pidgeot,32,0,32
0,2,single,0,9.3,大比鸟,155,3,M-B,M-3,pidgeot,32,0,32
0,0,single,1,5.2,大比鸟,155,4,M-B,M-3,pidgeot,32,1,32
0,0,single,0,2.8,大比鸟,155,5,M-B,M-3,pidgeot,32,2,32
0,2,single,32,2.7,大比鸟,155,6,M-B,M-3,pidgeot,32,0,0
0,0,single,0,1.6,大比鸟,155,7,M-B,M-3,pidgeot,32,0,32
0,0,single,32,1.5,大比鸟,155,8,M-B,M-3,pidgeot,32,0,2
0,0,single,3,1.5,大比鸟,155,9,M-B,M-3,pidgeot,31,0,32
0,1,single,27,1.3,大比鸟,155,10,M-B,M-3,pidgeot,5,1,32
32,0,single,2,29.7,甜冷美后,156,1,M-B,M-3,tsareena,0,0,32
10,22,single,32,11.2,甜冷美后,156,2,M-B,M-3,tsareena,0,0,2
32,2,single,32,5.1,甜冷美后,156,3,M-B,M-3,tsareena,0,0,0
10,20,single,4,3.4,甜冷美后,156,4,M-B,M-3,tsareena,0,1,31
32,2,single,0,3.3,甜冷美后,156,5,M-B,M-3,tsareena,0,0,32
32,0,single,32,2.5,甜冷美后,156,6,M-B,M-3,tsareena,0,0,2
32,0,single,0,2.5,甜冷美后,156,7,M-B,M-3,tsareena,0,2,32
2,32,single,32,1.6,甜冷美后,156,8,M-B,M-3,tsareena,0,0,0
30,0,single,14,1.5,甜冷美后,156,9,M-B,M-3,tsareena,0,0,22
0,32,single,32,1.4,甜冷美后,156,10,M-B,M-3,tsareena,0,2,0
0,2,single,32,27.2,老翁龙,157,1,M-B,M-3,drampa,32,0,0
0,0,single,32,26.6,老翁龙,157,2,M-B,M-3,drampa,32,0,2
0,0,single,32,9.6,老翁龙,157,3,M-B,M-3,drampa,32,2,0
0,3,single,31,7.8,老翁龙,157,4,M-B,M-3,drampa,32,0,0
0,1,single,32,2.2,老翁龙,157,5,M-B,M-3,drampa,32,1,0
0,32,single,32,1.6,老翁龙,157,6,M-B,M-3,drampa,2,0,0
0,32,single,32,1.4,老翁龙,157,7,M-B,M-3,drampa,0,2,0
0,0,single,32,1.3,老翁龙,157,8,M-B,M-3,drampa,32,0,0
0,0,single,32,0.8,老翁龙,157,9,M-B,M-3,drampa,2,32,0
0,0,single,2,0.8,老翁龙,157,10,M-B,M-3,drampa,32,0,32
0,2,single,32,17.5,钢炮臂虾,158,1,M-B,M-3,clawitzer,32,0,0
0,1,single,32,8.5,钢炮臂虾,158,2,M-B,M-3,clawitzer,32,1,0
0,0,single,2,7.2,钢炮臂虾,158,3,M-B,M-3,clawitzer,32,0,32
0,0,single,32,7.0,钢炮臂虾,158,4,M-B,M-3,clawitzer,32,2,0
0,0,single,32,6.6,钢炮臂虾,158,5,M-B,M-3,clawitzer,32,0,2
0,1,single,1,3.4,钢炮臂虾,158,6,M-B,M-3,clawitzer,32,0,32
0,0,single,0,2.6,钢炮臂虾,158,7,M-B,M-3,clawitzer,32,2,32
0,2,single,0,2.3,钢炮臂虾,158,8,M-B,M-3,clawitzer,32,0,32
0,0,single,27,2.0,钢炮臂虾,158,9,M-B,M-3,clawitzer,32,0,7
0,3,single,31,1.7,钢炮臂虾,158,10,M-B,M-3,clawitzer,32,0,0
0,32,single,32,21.3,呆呆王,159,1,M-B,M-3,slowking,0,2,0
0,2,single,32,7.8,呆呆王,159,2,M-B,M-3,slowking,0,32,0
0,32,single,32,5.8,呆呆王,159,3,M-B,M-3,slowking,2,0,0
0,0,single,32,4.0,呆呆王,159,4,M-B,M-3,slowking,2,32,0
0,0,single,32,3.8,呆呆王,159,5,M-B,M-3,slowking,32,2,0
0,2,single,32,3.6,呆呆王,159,6,M-B,M-3,slowking,32,0,0
0,32,single,31,3.6,呆呆王,159,7,M-B,M-3,slowking,0,3,0
0,0,single,2,2.3,呆呆王,159,8,M-B,M-3,slowking,32,32,0
0,32,single,2,2.2,呆呆王,159,9,M-B,M-3,slowking,0,32,0
2,32,single,32,1.9,呆呆王,159,10,M-B,M-3,slowking,0,0,0
0,2,single,32,29.5,电龙,160,1,M-B,M-3,ampharos,32,0,0
0,0,single,32,12.0,电龙,160,2,M-B,M-3,ampharos,32,2,0
6,7,single,24,3.9,电龙,160,3,M-B,M-3,ampharos,19,2,8
0,0,single,32,3.8,电龙,160,4,M-B,M-3,ampharos,32,0,2
0,1,single,32,3.8,电龙,160,5,M-B,M-3,ampharos,32,1,0
0,0,single,2,2.6,电龙,160,6,M-B,M-3,ampharos,32,32,0
0,32,single,2,2.1,电龙,160,7,M-B,M-3,ampharos,32,0,0
0,0,single,2,1.9,电龙,160,8,M-B,M-3,ampharos,32,0,32
0,32,single,0,1.7,电龙,160,9,M-B,M-3,ampharos,32,2,0
0,19,single,32,1.7,电龙,160,10,M-B,M-3,ampharos,15,0,0
32,0,single,2,8.9,冰鬼护,161,1,M-B,M-3,glalie,0,0,32
0,2,single,32,7.7,冰鬼护,161,2,M-B,M-3,glalie,0,0,32
0,0,single,22,7.0,冰鬼护,161,3,M-B,M-3,glalie,12,0,32
0,0,single,32,5.4,冰鬼护,161,4,M-B,M-3,glalie,2,0,32
0,0,single,2,3.5,冰鬼护,161,5,M-B,M-3,glalie,32,0,32
0,8,single,22,3.4,冰鬼护,161,6,M-B,M-3,glalie,0,10,26
0,26,single,22,3.3,冰鬼护,161,7,M-B,M-3,glalie,0,0,18
0,32,single,32,2.4,冰鬼护,161,8,M-B,M-3,glalie,0,2,0
0,0,single,32,2.3,冰鬼护,161,9,M-B,M-3,glalie,0,0,32
0,0,single,32,2.0,冰鬼护,161,10,M-B,M-3,glalie,0,2,32
32,0,single,2,28.9,列阵兵,162,1,M-B,M-3,falinks,0,0,32
32,1,single,1,7.8,列阵兵,162,2,M-B,M-3,falinks,0,0,32
32,2,single,0,4.9,列阵兵,162,3,M-B,M-3,falinks,0,0,32
32,0,single,1,4.1,列阵兵,162,4,M-B,M-3,falinks,0,1,32
32,0,single,0,3.5,列阵兵,162,5,M-B,M-3,falinks,0,2,32
32,0,single,32,3.1,列阵兵,162,6,M-B,M-3,falinks,0,0,2
0,0,single,0,3.1,列阵兵,162,7,M-B,M-3,falinks,0,0,0
32,0,single,10,2.7,列阵兵,162,8,M-B,M-3,falinks,0,0,24
32,2,single,32,1.9,列阵兵,162,9,M-B,M-3,falinks,0,0,0
32,32,single,2,1.8,列阵兵,162,10,M-B,M-3,falinks,0,0,0
0,32,single,32,14.8,冰雪巨龙,163,1,M-B,M-3,aurorus,0,2,0
0,32,single,2,5.9,冰雪巨龙,163,2,M-B,M-3,aurorus,0,32,0
0,0,single,2,5.3,冰雪巨龙,163,3,M-B,M-3,aurorus,32,0,32
0,0,single,32,4.3,冰雪巨龙,163,4,M-B,M-3,aurorus,32,2,0
0,32,single,32,4.2,冰雪巨龙,163,5,M-B,M-3,aurorus,2,0,0
