pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
6,仆斩将军,kingambit,M-3,M-B,double,items,6,文柚果,オボンのみ,1.6,,,,
6,仆斩将军,kingambit,M-3,M-B,double,items,7,吃剩的东西,たべのこし,1.3,,,,
6,仆斩将军,kingambit,M-3,M-B,double,items,8,达人带,たつじんのおび,0.6,,,,
6,仆斩将军,kingambit,M-3,M-B,double,items,9,先制之爪,せんせいのツメ,0.6,,,,
6,仆斩将军,kingambit,M-3,M-B,double,items,10,力量头带,ちからのハチマキ,0.5,,,,
6,仆斩将军,kingambit,M-3,M-B,double,abilities,1,不服输,まけんき,89.9,,,,
6,仆斩将军,kingambit,M-3,M-B,double,abilities,2,大将,そうだいしょう,9.8,,,,
6,仆斩将军,kingambit,M-3,M-B,double,abilities,3,压迫感,プレッシャー,0.3,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,1,固执,いじっぱり,83.0,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,2,勇敢,ゆうかん,13.4,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,3,淘气,わんぱく,0.7,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,4,爽朗,ようき,0.7,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,5,慎重,しんちょう,0.6,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,6,顽皮,やんちゃ,0.5,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,7,悠闲,のんき,0.3,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,8,自大,なまいき,0.2,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,9,怕寂寞,さみしがり,0.2,,,,
6,仆斩将军,kingambit,M-3,M-B,double,natures,10,乐天,のうてんき,0.1,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,1,烈咬陆鲨,ガブリアス,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,2,幽尾玄鱼,イダイトウ(オス),,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,3,风妖精,エルフーン,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,4,喷火龙,リザードン,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,5,仙子伊布,ニンフィア,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,6,大狃拉,オオニューラ,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,7,化石翼龙,プテラ,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,8,来悲粗茶,ヤバソチャ,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,9,奇麒麟,リキキリン,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,partners,10,炽焰咆哮虎,ガオガエン,,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,1,,,20.4,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,2,,,13.9,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,3,,,12.8,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,4,,,3.8,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,5,,,2.7,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,6,,,2.1,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,7,,,2.1,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,8,,,1.8,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,9,,,1.3,,,,
6,仆斩将军,kingambit,M-3,M-B,double,spreads,10,,,1.1,,,,
7,喷火龙,charizard,M-3,M-B,double,moves,1,守住,まもる,96.1,normal,status,,
7,喷火龙,charizard,M-3,M-B,double,moves,2,热风,ねっぷう,95.7,fire,special,95,
7,喷火龙,charizard,M-3,M-B,double,moves,3,日光束,ソーラービーム,93.0,grass,special,120,
7,喷火龙,charizard,M-3,M-B,double,moves,4,气象球,ウェザーボール,73.1,normal,special,50,
7,喷火龙,charizard,M-3,M-B,double,moves,5,空气之刃,エアスラッシュ,11.5,flying,special,75,
7,喷火龙,charizard,M-3,M-B,double,moves,6,原始之力,げんしのちから,3.7,rock,special,60,
7,喷火龙,charizard,M-3,M-B,double,moves,7,龙之波动,りゅうのはどう,3.7,dragon,special,85,
7,喷火龙,charizard,M-3,M-B,double,moves,8,过热,オーバーヒート,2.6,fire,special,130,
7,喷火龙,charizard,M-3,M-B,double,moves,9,闪焰冲锋,フレアドライブ,2.5,fire,physical,120,
7,喷火龙,charizard,M-3,M-B,double,moves,10,龙爪,ドラゴンクロー,2.5,dragon,physical,80,
7,喷火龙,charizard,M-3,M-B,double,items,1,喷火龙进化石Ｙ,リザードナイトY,96.1,,,,
7,喷火龙,charizard,M-3,M-B,double,items,2,喷火龙进化石Ｘ,リザードナイトX,2.8,,,,
7,喷火龙,charizard,M-3,M-B,double,items,3,讲究围巾,こだわりスカーフ,0.2,,,,
7,喷火龙,charizard,M-3,M-B,double,items,4,生命宝珠,いのちのたま,0.2,,,,
7,喷火龙,charizard,M-3,M-B,double,items,5,木炭,もくたん,0.1,,,,
7,喷火龙,charizard,M-3,M-B,double,items,6,草蚕果,ヨロギのみ,0.1,,,,
7,喷火龙,charizard,M-3,M-B,double,items,7,气势披带,きあいのタスキ,0.0,,,,
7,喷火龙,charizard,M-3,M-B,double,items,8,文柚果,オボンのみ,0.0,,,,
7,喷火龙,charizard,M-3,M-B,double,items,9,黑色铁球,くろいてっきゅう,0.0,,,,
7,喷火龙,charizard,M-3,M-B,double,items,10,光粉,ひかりのこな,0.0,,,,
7,喷火龙,charizard,M-3,M-B,double,abilities,1,猛火,もうか,75.4,,,,
7,喷火龙,charizard,M-3,M-B,double,abilities,2,太阳之力,サンパワー,24.6,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,1,内敛,ひかえめ,67.7,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,2,胆小,おくびょう,26.4,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,3,固执,いじっぱり,2.7,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,4,冷静,れいせい,0.9,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,5,爽朗,ようき,0.6,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,6,大胆,ずぶとい,0.5,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,7,慢吞吞,おっとり,0.3,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,8,急躁,せっかち,0.2,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,9,温和,おだやか,0.1,,,,
7,喷火龙,charizard,M-3,M-B,double,natures,10,马虎,うっかりや,0.1,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,1,烈咬陆鲨,ガブリアス,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,2,风妖精,エルフーン,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,3,幽尾玄鱼,イダイトウ(オス),,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,4,仆刀将军,ドドゲザン,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,5,仙子伊布,ニンフィア,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,6,炽焰咆哮虎,ガオガエン,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,7,大狃拉,オオニューラ,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,8,化石翼龙,プテラ,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,9,妙蛙花,フシギバナ,,,,,
7,喷火龙,charizard,M-3,M-B,double,partners,10,花叶蒂（永恒之花）,フラエッテ(永遠),,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,1,,,35.6,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,2,,,4.9,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,3,,,3.2,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,4,,,2.8,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,5,,,2.4,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,6,,,1.9,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,7,,,1.6,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,8,,,1.4,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,9,,,1.4,,,,
7,喷火龙,charizard,M-3,M-B,double,spreads,10,,,1.3,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,1,暴风,ぼうふう,98.4,flying,special,110,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,2,顺风,おいかぜ,89.2,flying,status,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,3,气象球,ウェザーボール,84.0,normal,special,50,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,4,广域防守,ワイドガード,53.4,rock,status,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,5,守住,まもる,39.8,normal,status,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,6,浊流,だくりゅう,8.0,water,special,90,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,7,求雨,あまごい,4.8,water,status,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,8,急速折返,とんぼがえり,4.3,bug,physical,70,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,9,帮助,てだすけ,4.0,normal,status,,
8,大嘴鸥,pelipper,M-3,M-B,double,moves,10,冰冻光束,れいとうビーム,4.0,ice,special,90,
8,大嘴鸥,pelipper,M-3,M-B,double,items,1,气势披带,きあいのタスキ,46.2,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,2,文柚果,オボンのみ,27.3,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,3,潮湿岩石,しめったいわ,13.5,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,4,生命宝珠,いのちのたま,4.8,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,5,讲究围巾,こだわりスカーフ,2.2,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,6,吃剩的东西,たべのこし,1.2,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,7,先制之爪,せんせいのツメ,1.0,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,8,神秘水滴,しんぴのしずく,0.7,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,9,锐利鸟嘴,するどいくちばし,0.7,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,items,10,烛木果,ソクノのみ,0.6,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,abilities,1,降雨,あめふらし,99.9,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,abilities,2,雨盘,あめうけざら,0.1,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,abilities,3,锐利目光,するどいめ,0.0,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,1,内敛,ひかえめ,53.0,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,2,胆小,おくびょう,23.7,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,3,大胆,ずぶとい,13.9,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,4,温和,おだやか,4.8,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,5,冷静,れいせい,1.9,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,6,悠闲,のんき,1.0,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,7,慢吞吞,おっとり,0.4,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,8,自大,なまいき,0.4,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,9,急躁,せっかち,0.3,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,natures,10,爽朗,ようき,0.1,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,1,铝钢桥龙,ブリジュラス,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,2,巨沼怪,ラグラージ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,3,来悲粗茶,ヤバソチャ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,4,幽尾玄鱼,イダイトウ(オス),,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,5,勾魂眼,ヤミラミ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,6,长毛巨魔,オーロンゲ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,7,大狃拉,オオニューラ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,8,巨金怪,メタグロス,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,9,炽焰咆哮虎,ガオガエン,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,partners,10,雷丘,ライチュウ,,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,1,,,33.0,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,2,,,4.7,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,3,,,3.9,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,4,,,3.8,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,5,,,3.4,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,6,,,2.7,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,7,,,1.8,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,8,,,1.5,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,9,,,1.4,,,,
8,大嘴鸥,pelipper,M-3,M-B,double,spreads,10,,,1.2,,,,
9,仙子伊布,sylveon,M-3,M-B,double,moves,1,巨声,ハイパーボイス,99.6,normal,special,90,
9,仙子伊布,sylveon,M-3,M-B,double,moves,2,电光一闪,でんこうせっか,71.7,normal,physical,40,
9,仙子伊布,sylveon,M-3,M-B,double,moves,3,破坏光线,はかいこうせん,66.9,normal,special,150,
9,仙子伊布,sylveon,M-3,M-B,double,moves,4,看穿,みきり,51.5,fighting,status,,
9,仙子伊布,sylveon,M-3,M-B,double,moves,5,守住,まもる,42.8,normal,status,,
9,仙子伊布,sylveon,M-3,M-B,double,moves,6,月亮之力,ムーンフォース,13.1,fairy,special,95,
9,仙子伊布,sylveon,M-3,M-B,double,moves,7,哈欠,あくび,10.7,normal,status,,
9,仙子伊布,sylveon,M-3,M-B,double,moves,8,冥想,めいそう,9.2,psychic,status,,
9,仙子伊布,sylveon,M-3,M-B,double,moves,9,暗影球,シャドーボール,8.2,ghost,special,80,
9,仙子伊布,sylveon,M-3,M-B,double,moves,10,魔法火焰,マジカルフレイム,6.9,fire,special,75,
9,仙子伊布,sylveon,M-3,M-B,double,items,1,妖精之羽,ようせいのハネ,85.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,2,生命宝珠,いのちのたま,5.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,3,吃剩的东西,たべのこし,2.6,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,4,文柚果,オボンのみ,2.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,5,先制之爪,せんせいのツメ,1.3,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,6,讲究围巾,こだわりスカーフ,0.8,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,7,节拍器,メトロノーム,0.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,8,博识眼镜,ものしりメガネ,0.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,9,气势披带,きあいのタスキ,0.3,,,,
9,仙子伊布,sylveon,M-3,M-B,double,items,10,霹霹果,リリバのみ,0.2,,,,
9,仙子伊布,sylveon,M-3,M-B,double,abilities,1,妖精皮肤,フェアリースキン,99.8,,,,
9,仙子伊布,sylveon,M-3,M-B,double,abilities,2,迷人之躯,メロメロボディ,0.2,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,1,内敛,ひかえめ,81.1,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,2,冷静,れいせい,13.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,3,胆小,おくびょう,2.0,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,4,大胆,ずぶとい,1.5,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,5,慢吞吞,おっとり,0.5,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,6,温和,おだやか,0.5,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,7,悠闲,のんき,0.3,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,8,自大,なまいき,0.1,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,9,急躁,せっかち,0.1,,,,
9,仙子伊布,sylveon,M-3,M-B,double,natures,10,马虎,うっかりや,0.1,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,1,烈咬陆鲨,ガブリアス,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,2,仆刀将军,ドドゲザン,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,3,喷火龙,リザードン,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,4,幽尾玄鱼,イダイトウ(オス),,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,5,化石翼龙,プテラ,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,6,风妖精,エルフーン,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,7,奇麒麟,リキキリン,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,8,来悲粗茶,ヤバソチャ,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,9,炽焰咆哮虎,ガオガエン,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,partners,10,姆克鹰,ムクホーク,,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,1,,,13.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,2,,,11.0,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,3,,,5.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,4,,,4.7,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,5,,,4.2,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,6,,,3.7,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,7,,,2.9,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,8,,,2.4,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,9,,,2.2,,,,
9,仙子伊布,sylveon,M-3,M-B,double,spreads,10,,,1.7,,,,
10,大狃拉,sneasler,M-3,M-B,double,moves,1,近身战,インファイト,98.7,fighting,physical,120,
10,大狃拉,sneasler,M-3,M-B,double,moves,2,克命爪,フェイタルクロー,95.0,poison,physical,80,
10,大狃拉,sneasler,M-3,M-B,double,moves,3,击掌奇袭,ねこだまし,94.3,normal,physical,40,
10,大狃拉,sneasler,M-3,M-B,double,moves,4,守住,まもる,63.1,normal,status,,
10,大狃拉,sneasler,M-3,M-B,double,moves,5,指导,コーチング,13.9,fighting,status,,
10,大狃拉,sneasler,M-3,M-B,double,moves,6,岩崩,いわなだれ,7.7,rock,physical,75,
10,大狃拉,sneasler,M-3,M-B,double,moves,7,深渊突刺,じごくづき,4.7,dark,physical,80,
10,大狃拉,sneasler,M-3,M-B,double,moves,8,急速折返,とんぼがえり,2.8,bug,physical,70,
10,大狃拉,sneasler,M-3,M-B,double,moves,9,毒击,どくづき,2.6,poison,physical,80,
10,大狃拉,sneasler,M-3,M-B,double,moves,10,挑衅,ちょうはつ,2.4,dark,status,,
10,大狃拉,sneasler,M-3,M-B,double,items,1,白色香草,しろいハーブ,77.5,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,2,气势披带,きあいのタスキ,17.5,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,3,生命宝珠,いのちのたま,1.1,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,4,木子果,ラムのみ,0.6,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,5,文柚果,オボンのみ,0.5,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,6,黑色铁球,くろいてっきゅう,0.4,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,7,心灵香草,メンタルハーブ,0.3,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,8,王者之证,おうじゃのしるし,0.3,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,9,先制之爪,せんせいのツメ,0.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,items,10,达人带,たつじんのおび,0.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,abilities,1,轻装,かるわざ,85.9,,,,
10,大狃拉,sneasler,M-3,M-B,double,abilities,2,毒手,どくしゅ,13.4,,,,
10,大狃拉,sneasler,M-3,M-B,double,abilities,3,压迫感,プレッシャー,0.7,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,1,爽朗,ようき,58.1,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,2,固执,いじっぱり,36.5,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,3,天真,むじゃき,1.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,4,顽皮,やんちゃ,1.0,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,5,怕寂寞,さみしがり,0.9,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,6,急躁,せっかち,0.7,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,7,勇敢,ゆうかん,0.6,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,8,淘气,わんぱく,0.4,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,9,慎重,しんちょう,0.3,,,,
10,大狃拉,sneasler,M-3,M-B,double,natures,10,胆小,おくびょう,0.1,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,1,烈咬陆鲨,ガブリアス,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,2,风妖精,エルフーン,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,3,幽尾玄鱼,イダイトウ(オス),,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,4,炽焰咆哮虎,ガオガエン,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,5,仆刀将军,ドドゲザン,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,6,来悲粗茶,ヤバソチャ,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,7,喷火龙,リザードン,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,8,大嘴鸥,ペリッパー,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,9,巨金怪,メタグロス,,,,,
10,大狃拉,sneasler,M-3,M-B,double,partners,10,铝钢桥龙,ブリジュラス,,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,1,,,49.9,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,2,,,12.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,3,,,8.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,4,,,3.2,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,5,,,2.8,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,6,,,2.8,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,7,,,1.0,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,8,,,0.8,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,9,,,0.7,,,,
10,大狃拉,sneasler,M-3,M-B,double,spreads,10,,,0.7,,,,
11,姆克鹰,staraptor,M-3,M-B,double,moves,1,近身战,インファイト,94.7,fighting,physical,120,
11,姆克鹰,staraptor,M-3,M-B,double,moves,2,勇鸟猛攻,ブレイブバード,84.3,flying,physical,120,
11,姆克鹰,staraptor,M-3,M-B,double,moves,3,守住,まもる,77.3,normal,status,,
11,姆克鹰,staraptor,M-3,M-B,double,moves,4,羽栖,はねやすめ,69.9,flying,status,,
11,姆克鹰,staraptor,M-3,M-B,double,moves,5,搏命,いのちがけ,19.7,fighting,special,1,
11,姆克鹰,staraptor,M-3,M-B,double,moves,6,急速折返,とんぼがえり,16.7,bug,physical,70,
11,姆克鹰,staraptor,M-3,M-B,double,moves,7,双翼,ダブルウイング,14.8,flying,physical,40,
11,姆克鹰,staraptor,M-3,M-B,double,moves,8,顺风,おいかぜ,6.3,flying,status,,
11,姆克鹰,staraptor,M-3,M-B,double,moves,9,火焰踢,ブレイズキック,4.9,fire,physical,85,
11,姆克鹰,staraptor,M-3,M-B,double,moves,10,电光一闪,でんこうせっか,2.2,normal,physical,40,
11,姆克鹰,staraptor,M-3,M-B,double,items,1,姆克鹰进化石,ムクホークナイト,80.7,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,2,讲究围巾,こだわりスカーフ,18.3,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,3,气势披带,きあいのタスキ,0.2,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,4,生命宝珠,いのちのたま,0.1,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,5,先制之爪,せんせいのツメ,0.1,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,6,文柚果,オボンのみ,0.1,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,7,锐利鸟嘴,するどいくちばし,0.1,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,8,吃剩的东西,たべのこし,0.0,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,9,白色香草,しろいハーブ,0.0,,,,
11,姆克鹰,staraptor,M-3,M-B,double,items,10,达人带,たつじんのおび,0.0,,,,
11,姆克鹰,staraptor,M-3,M-B,double,abilities,1,威吓,いかく,97.0,,,,
11,姆克鹰,staraptor,M-3,M-B,double,abilities,2,舍身,すてみ,3.0,,,,
11,姆克鹰,staraptor,M-3,M-B,double,natures,1,爽朗,ようき,76.4,,,,
11,姆克鹰,staraptor,M-3,M-B,double,natures,2,固执,いじっぱり,19.5,,,,
11,姆克鹰,staraptor,M-3,M-B,double,natures,3,慎重,しんちょう,1.6,,,,
11,姆克鹰,staraptor,M-3,M-B,double,natures,4,淘气,わんぱく,0.5,,,,
