atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
32,2,double,0,2.7,大力鳄,130,7,M-B,M-3,feraligatr,0,0,32
32,1,double,32,1.5,大力鳄,130,8,M-B,M-3,feraligatr,0,1,0
32,0,double,2,1.5,大力鳄,130,9,M-B,M-3,feraligatr,0,32,0
32,0,double,20,1.3,大力鳄,130,10,M-B,M-3,feraligatr,0,0,14
0,0,double,2,14.4,踏冰人偶,131,1,M-B,M-3,mr-rime,32,0,32
0,2,double,32,10.6,踏冰人偶,131,2,M-B,M-3,mr-rime,32,0,0
0,32,double,32,5.8,踏冰人偶,131,3,M-B,M-3,mr-rime,0,2,0
0,0,double,32,3.3,踏冰人偶,131,4,M-B,M-3,mr-rime,32,2,0
0,32,double,0,2.6,踏冰人偶,131,5,M-B,M-3,mr-rime,32,2,0
0,0,double,2,2.5,踏冰人偶,131,6,M-B,M-3,mr-rime,32,32,0
0,2,double,32,2.3,踏冰人偶,131,7,M-B,M-3,mr-rime,0,0,32
0,2,double,0,2.2,踏冰人偶,131,8,M-B,M-3,mr-rime,32,0,32
0,0,double,32,2.1,踏冰人偶,131,9,M-B,M-3,mr-rime,32,0,2
0,32,double,2,2.0,踏冰人偶,131,10,M-B,M-3,mr-rime,32,0,0
0,0,double,32,9.9,七夕青鸟,132,1,M-B,M-3,altaria,32,0,2
0,2,double,32,6.0,七夕青鸟,132,2,M-B,M-3,altaria,32,0,0
0,2,double,32,4.5,七夕青鸟,132,3,M-B,M-3,altaria,0,32,0
0,0,double,2,4.4,七夕青鸟,132,4,M-B,M-3,altaria,32,0,32
0,0,double,32,3.9,七夕青鸟,132,5,M-B,M-3,altaria,32,2,0
0,1,double,32,2.1,七夕青鸟,132,6,M-B,M-3,altaria,0,1,32
23,1,double,32,1.8,七夕青鸟,132,7,M-B,M-3,altaria,0,1,9
0,0,double,2,1.8,七夕青鸟,132,8,M-B,M-3,altaria,32,32,0
0,19,double,32,1.6,七夕青鸟,132,9,M-B,M-3,altaria,0,15,0
0,2,double,32,1.6,七夕青鸟,132,10,M-B,M-3,altaria,0,0,32
32,0,double,2,15.7,蜈蚣王,133,1,M-B,M-3,scolipede,0,0,32
32,0,double,32,7.2,蜈蚣王,133,2,M-B,M-3,scolipede,0,2,0
32,0,double,0,3.1,蜈蚣王,133,3,M-B,M-3,scolipede,0,2,32
32,2,double,0,2.9,蜈蚣王,133,4,M-B,M-3,scolipede,0,0,32
32,0,double,32,2.8,蜈蚣王,133,5,M-B,M-3,scolipede,0,0,2
0,1,double,32,2.5,蜈蚣王,133,6,M-B,M-3,scolipede,0,30,3
0,11,double,32,1.9,蜈蚣王,133,7,M-B,M-3,scolipede,0,23,0
0,2,double,32,1.9,蜈蚣王,133,8,M-B,M-3,scolipede,0,32,0
32,2,double,32,1.7,蜈蚣王,133,9,M-B,M-3,scolipede,0,0,0
32,0,double,2,1.7,蜈蚣王,133,10,M-B,M-3,scolipede,0,32,0
0,0,double,32,19.6,冰伊布,134,1,M-B,M-3,glaceon,32,2,0
0,2,double,32,8.9,冰伊布,134,2,M-B,M-3,glaceon,32,0,0
0,0,double,32,8.5,冰伊布,134,3,M-B,M-3,glaceon,32,0,2
0,0,double,2,7.8,冰伊布,134,4,M-B,M-3,glaceon,32,0,32
0,1,double,25,5.5,冰伊布,134,5,M-B,M-3,glaceon,30,0,10
0,0,double,0,2.6,冰伊布,134,6,M-B,M-3,glaceon,32,2,32
0,0,double,2,2.0,冰伊布,134,7,M-B,M-3,glaceon,32,32,0
0,2,double,0,1.7,冰伊布,134,8,M-B,M-3,glaceon,32,32,0
0,2,double,0,1.3,冰伊布,134,9,M-B,M-3,glaceon,32,0,32
0,32,double,0,1.2,冰伊布,134,10,M-B,M-3,glaceon,32,2,0
32,0,double,2,28.1,盔甲鸟,135,1,M-B,M-3,skarmory,0,0,32
32,0,double,9,9.0,盔甲鸟,135,2,M-B,M-3,skarmory,0,0,25
32,0,double,0,6.6,盔甲鸟,135,3,M-B,M-3,skarmory,0,2,32
32,0,double,1,3.4,盔甲鸟,135,4,M-B,M-3,skarmory,0,1,32
32,0,double,32,3.0,盔甲鸟,135,5,M-B,M-3,skarmory,0,2,0
2,0,double,32,2.8,盔甲鸟,135,6,M-B,M-3,skarmory,0,0,32
32,2,double,0,2.6,盔甲鸟,135,7,M-B,M-3,skarmory,0,0,32
32,2,double,32,2.4,盔甲鸟,135,8,M-B,M-3,skarmory,0,0,0
32,32,double,2,1.9,盔甲鸟,135,9,M-B,M-3,skarmory,0,0,0
0,32,double,32,1.7,盔甲鸟,135,10,M-B,M-3,skarmory,0,0,2
0,0,double,2,21.5,切割洛托姆,136,1,M-B,M-3,rotom-mow,32,0,32
0,0,double,0,6.0,切割洛托姆,136,2,M-B,M-3,rotom-mow,32,2,32
0,23,double,32,5.2,切割洛托姆,136,3,M-B,M-3,rotom-mow,2,1,8
0,2,double,0,3.8,切割洛托姆,136,4,M-B,M-3,rotom-mow,32,0,32
0,0,double,32,2.6,切割洛托姆,136,5,M-B,M-3,rotom-mow,32,0,2
0,2,double,32,2.3,切割洛托姆,136,6,M-B,M-3,rotom-mow,32,0,0
0,0,double,32,1.9,切割洛托姆,136,7,M-B,M-3,rotom-mow,32,2,0
0,2,double,0,1.6,切割洛托姆,136,8,M-B,M-3,rotom-mow,32,32,0
0,32,double,0,1.6,切割洛托姆,136,9,M-B,M-3,rotom-mow,32,2,0
0,0,double,0,1.4,切割洛托姆,136,10,M-B,M-3,rotom-mow,32,0,32
32,0,double,2,33.3,肯泰罗（水澜种）,137,1,M-B,M-3,tauros-paldea-aqua,0,0,32
32,0,double,5,7.4,肯泰罗（水澜种）,137,2,M-B,M-3,tauros-paldea-aqua,0,0,29
32,0,double,0,6.5,肯泰罗（水澜种）,137,3,M-B,M-3,tauros-paldea-aqua,0,2,32
32,2,double,0,5.8,肯泰罗（水澜种）,137,4,M-B,M-3,tauros-paldea-aqua,0,0,32
32,9,double,1,4.0,肯泰罗（水澜种）,137,5,M-B,M-3,tauros-paldea-aqua,0,0,24
32,0,double,32,2.6,肯泰罗（水澜种）,137,6,M-B,M-3,tauros-paldea-aqua,0,2,0
32,0,double,10,1.7,肯泰罗（水澜种）,137,7,M-B,M-3,tauros-paldea-aqua,0,0,24
32,0,double,32,1.6,肯泰罗（水澜种）,137,8,M-B,M-3,tauros-paldea-aqua,0,0,2
32,2,double,32,1.5,肯泰罗（水澜种）,137,9,M-B,M-3,tauros-paldea-aqua,0,0,0
32,0,double,0,1.2,肯泰罗（水澜种）,137,10,M-B,M-3,tauros-paldea-aqua,0,0,32
0,2,double,32,11.3,呆壳兽,138,1,M-B,M-3,slowbro,0,32,0
0,0,double,32,9.7,呆壳兽,138,2,M-B,M-3,slowbro,32,2,0
0,32,double,32,7.2,呆壳兽,138,3,M-B,M-3,slowbro,0,2,0
0,2,double,32,5.6,呆壳兽,138,4,M-B,M-3,slowbro,32,0,0
0,32,double,2,5.4,呆壳兽,138,5,M-B,M-3,slowbro,32,0,0
5,0,double,31,3.4,呆壳兽,138,6,M-B,M-3,slowbro,0,30,0
0,2,double,0,2.8,呆壳兽,138,7,M-B,M-3,slowbro,32,32,0
0,0,double,2,2.7,呆壳兽,138,8,M-B,M-3,slowbro,32,32,0
0,0,double,32,2.7,呆壳兽,138,9,M-B,M-3,slowbro,2,32,0
0,32,double,32,2.4,呆壳兽,138,10,M-B,M-3,slowbro,2,0,0
0,0,double,32,30.8,蜜集大蛇,139,1,M-B,M-3,hydrapple,32,2,0
0,2,double,32,14.9,蜜集大蛇,139,2,M-B,M-3,hydrapple,32,0,0
0,32,double,2,4.4,蜜集大蛇,139,3,M-B,M-3,hydrapple,32,0,0
0,2,double,0,4.1,蜜集大蛇,139,4,M-B,M-3,hydrapple,32,32,0
0,0,double,2,3.2,蜜集大蛇,139,5,M-B,M-3,hydrapple,32,32,0
0,32,double,0,2.6,蜜集大蛇,139,6,M-B,M-3,hydrapple,32,2,0
0,0,double,31,1.7,蜜集大蛇,139,7,M-B,M-3,hydrapple,32,3,0
0,0,double,32,1.4,蜜集大蛇,139,8,M-B,M-3,hydrapple,32,0,0
0,0,double,32,1.3,蜜集大蛇,139,9,M-B,M-3,hydrapple,30,4,0
0,1,double,32,1.2,蜜集大蛇,139,10,M-B,M-3,hydrapple,32,1,0
0,5,double,32,16.1,拖拖蚓,140,1,M-B,M-3,orthworm,0,29,0
0,32,double,32,13.7,拖拖蚓,140,2,M-B,M-3,orthworm,0,2,0
0,2,double,32,10.4,拖拖蚓,140,3,M-B,M-3,orthworm,0,32,0
0,32,double,2,3.3,拖拖蚓,140,4,M-B,M-3,orthworm,0,32,0
2,32,double,32,2.5,拖拖蚓,140,5,M-B,M-3,orthworm,0,0,0
0,32,double,32,2.4,拖拖蚓,140,6,M-B,M-3,orthworm,0,0,2
32,2,double,0,2.0,拖拖蚓,140,7,M-B,M-3,orthworm,0,32,0
32,32,double,2,1.8,拖拖蚓,140,8,M-B,M-3,orthworm,0,0,0
0,3,double,31,1.7,拖拖蚓,140,9,M-B,M-3,orthworm,0,32,0
0,32,double,32,1.7,拖拖蚓,140,10,M-B,M-3,orthworm,0,0,0
0,0,double,32,18.8,呆壳兽（伽勒尔）,141,1,M-B,M-3,slowbro-galar,32,2,0
0,2,double,32,12.1,呆壳兽（伽勒尔）,141,2,M-B,M-3,slowbro-galar,32,0,0
0,32,double,2,6.1,呆壳兽（伽勒尔）,141,3,M-B,M-3,slowbro-galar,32,0,0
0,2,double,0,4.0,呆壳兽（伽勒尔）,141,4,M-B,M-3,slowbro-galar,32,32,0
0,0,double,2,2.9,呆壳兽（伽勒尔）,141,5,M-B,M-3,slowbro-galar,32,32,0
0,32,double,0,2.3,呆壳兽（伽勒尔）,141,6,M-B,M-3,slowbro-galar,32,2,0
0,2,double,32,2.2,呆壳兽（伽勒尔）,141,7,M-B,M-3,slowbro-galar,0,32,0
32,0,double,32,1.3,呆壳兽（伽勒尔）,141,8,M-B,M-3,slowbro-galar,0,2,0
0,0,double,24,1.2,呆壳兽（伽勒尔）,141,9,M-B,M-3,slowbro-galar,32,10,0
0,32,double,32,1.1,呆壳兽（伽勒尔）,141,10,M-B,M-3,slowbro-galar,0,2,0
32,0,double,2,40.1,流氓鳄,142,1,M-B,M-3,krookodile,0,0,32
32,0,double,0,6.9,流氓鳄,142,2,M-B,M-3,krookodile,0,2,32
32,2,double,0,6.6,流氓鳄,142,3,M-B,M-3,krookodile,0,0,32
32,1,double,1,6.4,流氓鳄,142,4,M-B,M-3,krookodile,0,0,32
32,0,double,0,2.6,流氓鳄,142,5,M-B,M-3,krookodile,0,0,32
32,0,double,32,2.3,流氓鳄,142,6,M-B,M-3,krookodile,0,0,2
32,2,double,32,2.3,流氓鳄,142,7,M-B,M-3,krookodile,0,0,0
32,0,double,32,2.2,流氓鳄,142,8,M-B,M-3,krookodile,0,2,0
32,32,double,2,2.1,流氓鳄,142,9,M-B,M-3,krookodile,0,0,0
32,0,double,12,1.6,流氓鳄,142,10,M-B,M-3,krookodile,0,0,22
32,2,double,32,30.2,怪力,143,1,M-B,M-3,machamp,0,0,0
32,0,double,32,18.3,怪力,143,2,M-B,M-3,machamp,0,0,2
32,0,double,32,12.8,怪力,143,3,M-B,M-3,machamp,0,2,0
32,0,double,2,3.8,怪力,143,4,M-B,M-3,machamp,0,0,32
32,0,double,32,3.0,怪力,143,5,M-B,M-3,machamp,0,0,0
32,2,double,0,1.9,怪力,143,6,M-B,M-3,machamp,0,32,0
32,32,double,2,1.4,怪力,143,7,M-B,M-3,machamp,0,0,0
32,0,double,2,1.2,怪力,143,8,M-B,M-3,machamp,0,32,0
32,0,double,24,1.1,怪力,143,9,M-B,M-3,machamp,0,0,10
32,1,double,32,1.0,怪力,143,10,M-B,M-3,machamp,0,1,0
0,0,double,2,54.4,音波龙,144,1,M-B,M-3,noivern,32,0,32
0,0,double,0,8.1,音波龙,144,2,M-B,M-3,noivern,32,2,32
0,2,double,0,6.8,音波龙,144,3,M-B,M-3,noivern,32,0,32
0,0,double,0,4.8,音波龙,144,4,M-B,M-3,noivern,32,0,32
0,1,double,1,3.3,音波龙,144,5,M-B,M-3,noivern,32,0,32
0,1,double,0,1.4,音波龙,144,6,M-B,M-3,noivern,32,1,32
0,0,double,1,1.3,音波龙,144,7,M-B,M-3,noivern,32,1,32
0,0,double,7,1.2,音波龙,144,8,M-B,M-3,noivern,32,0,27
0,0,double,32,1.2,音波龙,144,9,M-B,M-3,noivern,2,0,32
0,0,double,32,1.2,音波龙,144,10,M-B,M-3,noivern,32,0,2
32,0,double,2,32.3,酷豹,145,1,M-B,M-3,liepard,0,0,32
0,2,double,32,7.0,酷豹,145,2,M-B,M-3,liepard,0,0,32
32,0,double,0,4.8,酷豹,145,3,M-B,M-3,liepard,0,2,32
0,1,double,32,4.6,酷豹,145,4,M-B,M-3,liepard,0,1,32
2,0,double,32,3.2,酷豹,145,5,M-B,M-3,liepard,0,0,32
0,0,double,2,3.0,酷豹,145,6,M-B,M-3,liepard,32,0,32
0,0,double,32,2.9,酷豹,145,7,M-B,M-3,liepard,0,2,32
32,0,double,0,2.8,酷豹,145,8,M-B,M-3,liepard,0,0,32
0,32,double,32,2.5,酷豹,145,9,M-B,M-3,liepard,0,2,0
32,2,double,0,2.0,酷豹,145,10,M-B,M-3,liepard,0,0,32
0,32,double,32,14.8,布里卡隆,146,1,M-B,M-3,chesnaught,0,2,0
0,8,double,32,8.1,布里卡隆,146,2,M-B,M-3,chesnaught,0,26,0
32,0,double,32,7.1,布里卡隆,146,3,M-B,M-3,chesnaught,0,2,0
0,2,double,32,6.1,布里卡隆,146,4,M-B,M-3,chesnaught,0,32,0
2,32,double,32,5.4,布里卡隆,146,5,M-B,M-3,chesnaught,0,0,0
32,32,double,2,3.8,布里卡隆,146,6,M-B,M-3,chesnaught,0,0,0
32,2,double,32,3.4,布里卡隆,146,7,M-B,M-3,chesnaught,0,0,0
0,32,double,2,2.3,布里卡隆,146,8,M-B,M-3,chesnaught,0,32,0
0,18,double,32,2.1,布里卡隆,146,9,M-B,M-3,chesnaught,0,16,0
0,28,double,32,2.1,布里卡隆,146,10,M-B,M-3,chesnaught,0,6,0
0,32,double,32,20.2,霜奶仙,147,1,M-B,M-3,alcremie,0,2,0
0,2,double,32,5.8,霜奶仙,147,2,M-B,M-3,alcremie,0,0,32
0,32,double,32,5.0,霜奶仙,147,3,M-B,M-3,alcremie,2,0,0
0,32,double,32,3.5,霜奶仙,147,4,M-B,M-3,alcremie,0,0,0
0,32,double,2,3.4,霜奶仙,147,5,M-B,M-3,alcremie,0,32,0
0,25,double,32,2.7,霜奶仙,147,6,M-B,M-3,alcremie,0,9,0
0,17,double,32,2.0,霜奶仙,147,7,M-B,M-3,alcremie,0,16,1
0,32,double,2,2.0,霜奶仙,147,8,M-B,M-3,alcremie,0,0,32
0,0,double,32,1.7,霜奶仙,147,9,M-B,M-3,alcremie,32,2,0
0,2,double,32,1.7,霜奶仙,147,10,M-B,M-3,alcremie,0,32,0
0,2,double,32,24.0,钢炮臂虾,148,1,M-B,M-3,clawitzer,32,0,0
0,0,double,32,16.7,钢炮臂虾,148,2,M-B,M-3,clawitzer,32,2,0
0,1,double,32,8.2,钢炮臂虾,148,3,M-B,M-3,clawitzer,32,1,0
0,0,double,2,4.5,钢炮臂虾,148,4,M-B,M-3,clawitzer,32,0,32
0,0,double,32,4.4,钢炮臂虾,148,5,M-B,M-3,clawitzer,32,0,2
0,2,double,0,2.6,钢炮臂虾,148,6,M-B,M-3,clawitzer,32,32,0
0,32,double,0,2.3,钢炮臂虾,148,7,M-B,M-3,clawitzer,32,2,0
0,0,double,32,2.2,钢炮臂虾,148,8,M-B,M-3,clawitzer,32,0,0
0,2,double,0,1.6,钢炮臂虾,148,9,M-B,M-3,clawitzer,32,0,32
0,2,double,31,1.6,钢炮臂虾,148,10,M-B,M-3,clawitzer,32,1,0
0,2,double,32,17.8,河马兽,149,1,M-B,M-3,hippowdon,0,32,0
0,32,double,32,7.5,河马兽,149,2,M-B,M-3,hippowdon,0,2,0
32,0,double,32,6.6,河马兽,149,3,M-B,M-3,hippowdon,0,2,0
32,2,double,32,5.9,河马兽,149,4,M-B,M-3,hippowdon,0,0,0
2,0,double,32,4.0,河马兽,149,5,M-B,M-3,hippowdon,0,32,0
32,32,double,2,3.6,河马兽,149,6,M-B,M-3,hippowdon,0,0,0
32,0,double,2,2.8,河马兽,149,7,M-B,M-3,hippowdon,0,32,0
0,32,double,2,2.4,河马兽,149,8,M-B,M-3,hippowdon,0,32,0
0,0,double,32,2.3,河马兽,149,9,M-B,M-3,hippowdon,0,32,0
32,32,double,0,1.9,河马兽,149,10,M-B,M-3,hippowdon,0,2,0
32,0,double,2,35.3,烈焰猴,150,1,M-B,M-3,infernape,0,0,32
0,0,double,2,13.7,烈焰猴,150,2,M-B,M-3,infernape,32,0,32
32,2,double,0,7.6,烈焰猴,150,3,M-B,M-3,infernape,0,0,32
32,0,double,0,5.8,烈焰猴,150,4,M-B,M-3,infernape,0,2,32
32,0,double,0,3.5,烈焰猴,150,5,M-B,M-3,infernape,0,0,32
2,0,double,0,3.1,烈焰猴,150,6,M-B,M-3,infernape,32,0,32
32,0,double,0,1.5,烈焰猴,150,7,M-B,M-3,infernape,2,0,32
0,2,double,0,1.4,烈焰猴,150,8,M-B,M-3,infernape,32,0,32
32,2,double,2,1.3,烈焰猴,150,9,M-B,M-3,infernape,0,0,30
0,0,double,0,1.2,烈焰猴,150,10,M-B,M-3,infernape,32,0,32
0,32,double,32,17.9,死神板,151,1,M-B,M-3,runerigus,0,2,0
0,2,double,32,10.2,死神板,151,2,M-B,M-3,runerigus,0,32,0
32,0,double,32,6.1,死神板,151,3,M-B,M-3,runerigus,0,2,0
0,32,double,2,4.1,死神板,151,4,M-B,M-3,runerigus,0,32,0
32,2,double,32,3.7,死神板,151,5,M-B,M-3,runerigus,0,0,0
32,32,double,0,3.1,死神板,151,6,M-B,M-3,runerigus,0,2,0
32,2,double,0,3.1,死神板,151,7,M-B,M-3,runerigus,0,32,0
32,32,double,2,2.8,死神板,151,8,M-B,M-3,runerigus,0,0,0
0,5,double,32,2.1,死神板,151,9,M-B,M-3,runerigus,0,29,0
2,32,double,0,1.9,死神板,151,10,M-B,M-3,runerigus,0,32,0
0,2,double,32,17.8,冰雪巨龙,152,1,M-B,M-3,aurorus,32,0,0
0,0,double,32,11.3,冰雪巨龙,152,2,M-B,M-3,aurorus,32,2,0
0,8,double,2,9.5,冰雪巨龙,152,3,M-B,M-3,aurorus,32,18,6
0,0,double,2,5.4,冰雪巨龙,152,4,M-B,M-3,aurorus,32,0,32
0,32,double,2,4.1,冰雪巨龙,152,5,M-B,M-3,aurorus,32,0,0
0,0,double,2,4.1,冰雪巨龙,152,6,M-B,M-3,aurorus,32,32,0
0,8,double,8,2.1,冰雪巨龙,152,7,M-B,M-3,aurorus,32,18,0
0,0,double,32,1.9,冰雪巨龙,152,8,M-B,M-3,aurorus,32,0,2
32,0,double,6,1.7,冰雪巨龙,152,9,M-B,M-3,aurorus,0,28,0
0,2,double,0,1.5,冰雪巨龙,152,10,M-B,M-3,aurorus,32,32,0
32,0,double,2,21.5,列阵兵,153,1,M-B,M-3,falinks,0,0,32
32,0,double,32,4.6,列阵兵,153,2,M-B,M-3,falinks,0,2,0
32,0,double,0,4.5,列阵兵,153,3,M-B,M-3,falinks,0,2,32
32,2,double,0,4.2,列阵兵,153,4,M-B,M-3,falinks,0,0,32
32,0,double,32,2.9,列阵兵,153,5,M-B,M-3,falinks,0,0,2
32,2,double,32,2.6,列阵兵,153,6,M-B,M-3,falinks,0,0,0
32,32,double,2,1.8,列阵兵,153,7,M-B,M-3,falinks,0,0,0
32,0,double,0,1.8,列阵兵,153,8,M-B,M-3,falinks,0,0,32
5,0,double,29,1.7,列阵兵,153,9,M-B,M-3,falinks,0,0,32
20,0,double,32,1.5,列阵兵,153,10,M-B,M-3,falinks,0,0,14
32,0,double,2,21.1,赫拉克罗斯,154,1,M-B,M-3,heracross,0,0,32
32,0,double,32,17.1,赫拉克罗斯,154,2,M-B,M-3,heracross,0,2,0
32,2,double,32,15.0,赫拉克罗斯,154,3,M-B,M-3,heracross,0,0,0
32,0,double,0,4.7,赫拉克罗斯,154,4,M-B,M-3,heracross,0,2,32
32,2,double,0,2.7,赫拉克罗斯,154,5,M-B,M-3,heracross,0,0,32
32,0,double,32,2.6,赫拉克罗斯,154,6,M-B,M-3,heracross,0,0,2
32,0,double,0,2.4,赫拉克罗斯,154,7,M-B,M-3,heracross,0,0,32
32,0,double,32,1.9,赫拉克罗斯,154,8,M-B,M-3,heracross,0,0,0
32,0,double,17,1.7,赫拉克罗斯,154,9,M-B,M-3,heracross,0,0,17
32,32,double,2,1.3,赫拉克罗斯,154,10,M-B,M-3,heracross,0,0,0
0,0,double,2,55.7,雷电兽,155,1,M-B,M-3,manectric,32,0,32
0,0,double,0,5.9,雷电兽,155,2,M-B,M-3,manectric,32,2,32
0,2,double,0,5.2,雷电兽,155,3,M-B,M-3,manectric,32,0,32
0,0,double,0,2.1,雷电兽,155,4,M-B,M-3,manectric,32,0,32
0,0,double,32,1.6,雷电兽,155,5,M-B,M-3,manectric,2,0,32
0,32,double,0,1.5,雷电兽,155,6,M-B,M-3,manectric,0,32,2
0,0,double,0,1.1,雷电兽,155,7,M-B,M-3,manectric,32,1,32
0,0,double,6,1.0,雷电兽,155,8,M-B,M-3,manectric,32,0,28
0,1,double,0,0.9,雷电兽,155,9,M-B,M-3,manectric,32,1,32
0,1,double,22,0.9,雷电兽,155,10,M-B,M-3,manectric,9,2,32
0,0,double,2,49.8,火暴兽,156,1,M-B,M-3,typhlosion,32,0,32
0,2,double,0,14.2,火暴兽,156,2,M-B,M-3,typhlosion,32,0,32
0,0,double,0,8.0,火暴兽,156,3,M-B,M-3,typhlosion,32,2,32
0,1,double,0,7.4,火暴兽,156,4,M-B,M-3,typhlosion,32,1,32
0,0,double,0,2.6,火暴兽,156,5,M-B,M-3,typhlosion,32,0,32
0,0,double,32,2.0,火暴兽,156,6,M-B,M-3,typhlosion,32,0,2
0,2,double,32,1.2,火暴兽,156,7,M-B,M-3,typhlosion,32,0,0
0,0,double,32,1.1,火暴兽,156,8,M-B,M-3,typhlosion,32,2,0
0,32,double,2,0.8,火暴兽,156,9,M-B,M-3,typhlosion,32,0,0
0,12,double,0,0.7,火暴兽,156,10,M-B,M-3,typhlosion,32,22,0
0,32,double,32,13.8,呆呆王,157,1,M-B,M-3,slowking,0,2,0
0,2,double,32,6.4,呆呆王,157,2,M-B,M-3,slowking,32,0,0
0,0,double,32,6.4,呆呆王,157,3,M-B,M-3,slowking,32,2,0
0,2,double,32,6.0,呆呆王,157,4,M-B,M-3,slowking,0,32,0
0,0,double,2,3.9,呆呆王,157,5,M-B,M-3,slowking,32,32,0
0,2,double,0,3.5,呆呆王,157,6,M-B,M-3,slowking,32,32,0
0,24,double,32,3.2,呆呆王,157,7,M-B,M-3,slowking,0,10,0
0,32,double,32,3.0,呆呆王,157,8,M-B,M-3,slowking,2,0,0
0,32,double,0,2.3,呆呆王,157,9,M-B,M-3,slowking,32,2,0
0,32,double,2,2.1,呆呆王,157,10,M-B,M-3,slowking,32,0,0
32,0,double,2,54.5,冰鬼护,158,1,M-B,M-3,glalie,0,0,32
32,0,double,0,13.6,冰鬼护,158,2,M-B,M-3,glalie,0,2,32
32,2,double,0,3.4,冰鬼护,158,3,M-B,M-3,glalie,0,0,32
32,0,double,32,2.3,冰鬼护,158,4,M-B,M-3,glalie,0,0,2
32,2,double,32,2.1,冰鬼护,158,5,M-B,M-3,glalie,0,0,0
32,1,double,0,1.7,冰鬼护,158,6,M-B,M-3,glalie,0,1,32
32,0,double,0,1.3,冰鬼护,158,7,M-B,M-3,glalie,0,0,32
32,0,double,1,1.3,冰鬼护,158,8,M-B,M-3,glalie,0,0,32
32,0,double,32,1.0,冰鬼护,158,9,M-B,M-3,glalie,0,2,0
0,0,double,2,1.0,冰鬼护,158,10,M-B,M-3,glalie,32,0,32
0,0,double,32,18.5,芳香精,159,1,M-B,M-3,aromatisse,31,3,0
0,32,double,32,9.4,芳香精,159,2,M-B,M-3,aromatisse,0,2,0
0,20,double,32,5.6,芳香精,159,3,M-B,M-3,aromatisse,0,14,0
0,0,double,32,4.7,芳香精,159,4,M-B,M-3,aromatisse,32,2,0
0,2,double,32,4.2,芳香精,159,5,M-B,M-3,aromatisse,32,0,0
0,18,double,32,3.5,芳香精,159,6,M-B,M-3,aromatisse,0,16,0
0,28,double,32,2.3,芳香精,159,7,M-B,M-3,aromatisse,0,6,0
0,2,double,0,2.2,芳香精,159,8,M-B,M-3,aromatisse,32,32,0
0,23,double,32,2.1,芳香精,159,9,M-B,M-3,aromatisse,0,11,0
0,2,double,32,2.1,芳香精,159,10,M-B,M-3,aromatisse,0,32,0
0,14,double,32,19.0,差不多娃娃,160,1,M-B,M-3,audino,0,20,0
0,32,double,32,11.1,差不多娃娃,160,2,M-B,M-3,audino,0,2,0
0,2,double,32,6.5,差不多娃娃,160,3,M-B,M-3,audino,0,32,0
0,24,double,32,6.1,差不多娃娃,160,4,M-B,M-3,audino,0,10,0
0,20,double,32,4.1,差不多娃娃,160,5,M-B,M-3,audino,0,14,0
0,32,double,2,3.8,差不多娃娃,160,6,M-B,M-3,audino,0,32,0
0,17,double,32,3.3,差不多娃娃,160,7,M-B,M-3,audino,0,17,0
0,9,double,32,2.0,差不多娃娃,160,8,M-B,M-3,audino,0,25,0
0,24,double,31,1.8,差不多娃娃,160,9,M-B,M-3,audino,0,11,0
0,32,double,32,1.7,差不多娃娃,160,10,M-B,M-3,audino,2,0,0
32,0,double,2,31.5,恰雷姆,161,1,M-B,M-3,medicham,0,0,32
32,2,double,32,8.5,恰雷姆,161,2,M-B,M-3,medicham,0,0,0
32,1,double,32,6.1,恰雷姆,161,3,M-B,M-3,medicham,0,1,0
32,0,double,32,5.7,恰雷姆,161,4,M-B,M-3,medicham,0,2,0
32,2,double,0,4.4,恰雷姆,161,5,M-B,M-3,medicham,0,0,32
0,2,double,32,3.2,恰雷姆,161,6,M-B,M-3,medicham,0,0,32
32,0,double,0,3.0,恰雷姆,161,7,M-B,M-3,medicham,0,2,32
32,0,double,0,2.2,恰雷姆,161,8,M-B,M-3,medicham,0,0,32
32,0,double,32,1.7,恰雷姆,161,9,M-B,M-3,medicham,0,0,0
32,0,double,22,1.6,恰雷姆,161,10,M-B,M-3,medicham,0,0,12
32,0,double,2,39.6,龟足巨铠,162,1,M-B,M-3,barbaracle,0,0,32
32,0,double,32,4.5,龟足巨铠,162,2,M-B,M-3,barbaracle,0,2,0
32,2,double,0,4.0,龟足巨铠,162,3,M-B,M-3,barbaracle,0,0,32
32,2,double,32,3.5,龟足巨铠,162,4,M-B,M-3,barbaracle,0,0,0
32,0,double,32,3.3,龟足巨铠,162,5,M-B,M-3,barbaracle,0,0,2
32,0,double,0,2.8,龟足巨铠,162,6,M-B,M-3,barbaracle,0,2,32
32,2,double,0,1.4,龟足巨铠,162,7,M-B,M-3,barbaracle,0,32,0
32,0,double,2,1.2,龟足巨铠,162,8,M-B,M-3,barbaracle,0,32,0
32,1,double,11,1.2,龟足巨铠,162,9,M-B,M-3,barbaracle,0,1,21
32,32,double,0,1.2,龟足巨铠,162,10,M-B,M-3,barbaracle,0,2,0
32,0,double,32,18.3,土台龟,163,1,M-B,M-3,torterra,0,2,0
32,2,double,32,10.0,土台龟,163,2,M-B,M-3,torterra,0,0,0
32,0,double,2,7.4,土台龟,163,3,M-B,M-3,torterra,0,0,32
